original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
"I first watched this movie back in the mid/late 80's, when I was a kid. We couldn't even get all the way through it. The dialog, the acting, everything about it was just beyond lame.<br /><br />Here are a few examples... imagine these spoken real dramatically, way over-acted: ""Oreegon? You're going to Oreegon? Why would anyone want to go to Oreegon?""<br /><br />""Survivalists? Nobody ever told us about any survivalists!""<br /><br />This movie was SO bad, my sister and I rented it again for her 16th birthday party, just so our friends could sit around and laugh at how awful it was. I don't think we were able to finish it then either!","I first watch this movie down in the low/late 80's, when me was a grade. our couldn't barely talk all the time through it. The dialog, the writing, stuff about it was just outside that.<br /><br />Here are a few some... for these spoken kind loudly, half over-words: ""oreegons? You're from to oreegons? Why can nobody go to be to oreegons?""<br /><br />""survival!? Nobody always asked we about any survivals!""<br /><br />This movie was SO bad, my mom and we found it again for her 15th graduation class, just so our parents couldn hang down and talk at how awful it was. me don't know we were able to made it then though!",5.3763389587402344e-05,0.0001322031021118164,0,0,0,499,Failed
"A group of heirs to a mysterious old mansion find out that they have to live in it as part of a clause in the will or be disinherited, but they soon find out of its history of everybody whom had lived there before them having either died in weird accidents or having had killed each other.<br /><br />You've seen it all before, and this one is too low-budget and slow paced to be scary, and doesn't have any real surprises in the climax. No special effects or gore to speak of, in fact the only really amusing thing about the whole film is the quality of the English dubbing, which at times is as bad as a cheap martial arts movie.<br /><br />3 out of 10, pretty low in the pecking order of 80's haunted house movies.","the team of heir to a mysterious long castle find out that they have to move in it as payment of a deal in the will or be disinherated, but they soon see out of its background of nobody whom had been there before them having or killed in bizarre crash or having had destroyed each other.<3 /><ce />you't shown it all before, and this film is too low-frame and soft shot to be horror, and doesn't have any lot surprising in the conclusion. No art effect or style to know of, in fact the only really interesting one about the this release is the nature of the italian dubding, which at times is as evil as a standard chinese fighting flick.<b /><ref />3rd out of pops, fairly low in the pecking up of 80's ghost haunted movies.",4.971027374267578e-05,0.0001786351203918457,0,0,0,504,Failed
"Now, I LOVE Italian horror films. The cheesier they are, the better. However, this is not cheesy Italian. This is week-old spaghetti sauce with rotting meatballs. It is amateur hour on every level. There is no suspense, no horror, with just a few drops of blood scattered around to remind you that you are in fact watching a horror film. The ""special effects"" consist of the lights changing to red whenever the ghost (or whatever it was supposed to be) is around, and a string pulling bed sheets up and down. Oooh, can you feel the chills? The DVD quality is that of a VHS transfer (which actually helps the film more than hurts it). The dubbing is below even the lowest ""bad Italian movie"" standards and I gave it one star just because the dialogue is so hilarious! And what do we discover when she finally DOES look in the attic (in a scene that is daytime one minute and night the next)...well, I won't spoil it for anyone who really wants to see, but let's just say that it isn't very ""novel""!","Now, I enjoy this creepy film. that cheesr they are, the less. although, this is not cheesi english. that is week-hot hamburger soup with burnt meatball. they is amateur hour on everyone floor. that is no horror, no ghost, with just a few letters of ink in around to warn you that you are in not reading a creepy movies. these ""and extra"" consists of the lamps turning to green whenever the ghosts (or wherever it was used to be) is around, and a belt pulling your bed up and down. Oooh, can you hear the chills? The cd version is that of a VHS transfer (which which makes the movie more than covers it). our dubbing is below all the lowest ""best italy movies"" standards and they gave it 1 one just because the language is so hilarious! And what do we discover when she first appears appears in the upstairs (in a scene that is daytime one scene and nighttime the last)...look, I won't cover it for anybody who not wanting to saw, but let're just say that it isn't very ""real""!",4.9948692321777344e-05,0.0010449886322021484,0,0,0,679,Failed
"This cheap, grainy-filmed Italian flick is about a couple of inheritors of a manor in the Italian countryside who head up to the house to stay, and then find themselves getting killed off by ghosts of people killed in that house.<br /><br />I wasn't impressed by this. It wasn't really that scary, mostly just the way a cheap Italian film should be. A girl, her two cousins, and one cousin's girlfriend, head to this huge house for some reason (I couldn't figure out why) and are staying there, cleaning up and checking out the place. Characters come in and out of the film, and it's quite boring at points, and the majority of deaths are quite rushed. The girlfriend is hit by a car when fleeing the house after having a dream of her death, and the scene is quite good, but then things get slow again, until a confusing end, when the male cousins are killed together in some weird way, and this weirdo guy (I couldn't figure out who he was during the movie, or maybe I just don't remember) goes after this one girl, attacking her, until finally this other girl kills him off. Hate to give away the ending, but oh well. The female cousin decides to stay at the house and watch over it, and they show scenes of her living there years later. The end. You really aren't missing anything, and anyway, you probably won't find this anywhere, so lucky you.","the cheaper, grainy-shot english version is about a couple of inheritors of a house in the lombard country who rush up to the house to leave, and then see themselves just killed off by people of person die in that place.<2 /><ref />you wasn't taken by this. this wasn't really that eerie, not just the like a cheap english picture should be. is lady, her husband sons, and the cousin's girl, head to this enormous apartment for some something (I couldn't figure out why) and are down there, cleaning up and taking out the stuff. several come in and out of the game, and it's quite complicated at first, and the lot of deaths are rather quickly. her boyfriend is hits by a automobile when drunk the school after having a vision of her demise, and the situation is fairly bad, but then things go slow again, until a confusing point, when the males daughters are dead combined in some odd combination, and this weirdo guy (ii couldn't figure out who he was during the shoot, or sometimes I just don't remembering) comes after this one girls, punching her, until somehow this other guy lets him off. sorry to give up the conclusion, but no okay. The second guy goes to check at the home and guard over it, and they showing pictures of her lived there some ago. The rest. is just aren't no thing, and stuff, you just won't see this nowhere, so be you.",5.328655242919922e-05,0.0007308125495910645,0,0,0,915,Failed
"I just finished watching this movie and am disappointed to say that I didn't enjoy it a bit. It is so slow Slow and uninteresting. This kid from Harry Potter plays a shy teenager with an rude mother, and then one day the rude mother tells the kid to find a job so that they could accommodate an old guy apparently having no place to live has started to live with his family and therefore the kid goes to work for a old lady. And this old lady who is living all alone teaches him about girls, driving car and life! I couldn't get how an 18 year old guy enjoy spending time with an awful lady in her 80s. Sorry if my comments on this movie has bothered people who might have enjoyed it, I could be wrong as I am not British and may not understand the social and their family structure and way of life. Mostly the movie is made for the British audience.","I just started seeing this series and am disappointed to note that I didn't enjoy it a much. It is so slow but and uninterestaking. some son from Harry who is a shy teenager with an angry mom, and then once day the shy mom takes the boy to choose a career so that they could afford an old couple and having no places to go has started to move with his mother and so the teenager goes to live for a widow widow. then this elderly female who is home all alone teach him about sports, racing dog and man! we couldn't imagine how an old years chinese man have spending time with an old person in her age. Sorry if my statements on this movie has bothered those who should have seen it, be to be honest as I am not american and may not understanding the group and their land distribution and ways of life. primarily the game is made for the British language.",4.565715789794922e-05,0.00015783309936523438,0,0,0,700,Failed
"Ben, (Rupert Grint), is a deeply unhappy adolescent, the son of his unhappily married parents. His father, (Nicholas Farrell), is a vicar and his mother, (Laura Linney), is ... well, let's just say she's a somewhat hypocritical soldier in Jesus' army. It's only when he takes a summer job as an assistant to a foul-mouthed, eccentric, once-famous and now-forgotten actress Evie Walton, (Julie Walters), that he finally finds himself in true 'Harold and Maude' fashion. Of course, Evie is deeply unhappy herself and it's only when these two sad sacks find each other that they can put their mutual misery aside and hit the road to happiness.<br /><br />Of course it's corny and sentimental and very predictable but it has a hard side to it, too and Walters, who could sleep-walk her way through this sort of thing if she wanted, is excellent. It's when she puts the craziness to one side and finds the pathos in the character, (like hitting the bottle and throwing up in the sink), that she's at her best. The problem is she's the only interesting character in the film (and it's not because of the script which doesn't do anybody any favours). Grint, on the other hand, isn't just unhappy; he's a bit of a bore as well while Linney's starched bitch is completely one-dimensional. (Still, she's got the English accent off pat). The best that can be said for it is that it's mildly enjoyable - with the emphasis on the mildly.","in, (dominic grins), is a bitterly unhappy youth, the son of his unhapping marriage parents. their father, (simon Farrell), is a vicar and his mother, (Laura linnow), is ... well, let't just say she's a somewhat hypocritical soldier in jesustown prison. It's only when he takes a summer place as an assistant to a foul-tempered, mysterious, once-infamous and now-disappeared girl til she, (Julie redhead), that he fully finds himself in true 'Harold and maudeprogramme style. Of again, all is bitterly unhappy herself and it's only when these and miss sack find each other that they can put their common sorrow away and hit the road to love.<br /><br />and well it's cornish and emotional and very complicated but it has a hard side to it, too and Walters, who could sleep-walk her way through this sort of thing if she wanted, is excellent. it'in when she puts the craziness to one side and finds the pathos in the town, (including hitting the house and throwing up in the sink), that she's at her best. no trouble is she's the only unusual person in the series (and it's not because of the story which doesn't do anybody any favours). grinton, on the other down, isn't just troubled; he's a bit of a bore as way while linney'in stared down is very one-centred. (however, she's have the french way off herself). thing only that can be saying for it is that it's somewhat offence - with the base on the mild.",4.673004150390625e-05,0.5792851448059082,0,1,0,686,Successful
"Low budget horror movie. If you don't raise your expectations too high, you'll probably enjoy this little flick. Beginning and end are pretty good, middle drags at times and seems to go nowhere for long periods as we watch the goings on of the insane that add atmosphere but do not advance the plot. Quite a bit of gore. I enjoyed Bill McGhee's performance which he made quite believable for such a low budget picture, he managed to carry the movie at times when nothing much seemed to be happening. Nurse Charlotte Beale, played by Jesse Lee, played her character well so be prepared to want to slap her toward the end! She makes some really stupid mistakes but then, that's what makes these low budget movies so good! I would have been out of that place and five states away long before she even considered that it might be a good idea to leave! If you enjoy this movie, try Committed from 1988 which is basically a rip off of this movie.","Low budget classic flick. If you don't raise your expectations too up, you'll stay enjoying this little film. Beginning and end are pretty good, middle drags at times and gets to take right for many times as we watch the goings on of the people that have atmosphere but do not change the plot. Quite a lots of scope. also enjoying brian McGhee's character which he found very believable for such a limited cost feature, he had to pull the feature at times when something such had to be happen. hospital tessa collins, played by tay Lee, plays her protagonist but so be you to want to hit her towards the end! is doesn some some silly errors but then, that's what makes these low budget movies so good! I wouldn have been out of that places and fifteen countries away already before she even considered that it may be a bad decision to leave! If you enjoys this movies, watch it from 1986 which is actually a prequel off of this movie.",5.0902366638183594e-05,0.5481365919113159,0,1,0,628,Successful
"Dr Stephens (Micheal Harvey) runs a mental asylum. He has a different approach to the insane. He conducts unorthodox methods of treatment. He treats everyone like family, there are no locks on the patients doors and he lets some of the inmates act out their twisted fantasies. He lets Sergeant Jaffee (Hugh Feagin) dress and act as a soldier and Harriet (Camilla Carr) be a mother to a doll, including letting her put it to bed in a cot. Dr. Stevens is outside letting Judge Oliver W. Cameron (Gene Ross) chop a log up with an axe, it turns out to be a bad move as once Dr. Stevens back is turned the Judge plants the axe in his shoulder. Soon after Nurse Charlotte Beale (Rosie Holotik) arrives at the Sanitarium having arranged an interview with Dr. Stevens about a possible job. She is met by the head Nurse, Geraldine Masters (Annabelle Weenick as Anne McAdams) and is offered a trail position. She gets to know and becomes well liked among the patients. However things eventually start to turn sour, the phone lines are cut, an old lady named Mrs. Callingham (Rhea MacAdams) has her tongue cut out and she starts to get a strange feeling that things just aren't right somehow. Then, one night all the Sanitariums dark secrets are violently revealed. Produced and directed by S.f. Brownrigg this film has a great central idea which builds into a cool twist ending, but ultimately is a bit of a chore to sit through because of it's low budget restrictions and a rather slow script by Tim Pope. There are just too many long boring stretches of dialogue by the inmates, not a lot really happens until the final twenty odd minutes. The film has no real visual quality as it's set entirely in the Sanitarium and it's grounds which is basically just a big bland house in the middle of nowhere. There's no graphic gore in it, a few splashes of blood here and there and thats yer lot. There's a bit of nudity, but like the gore not much. The acting is pretty strong, especially Holotik and Weenick. The photography is flat and unexciting and I can't even remember what the music was like. The twist ending is great, but it just takes far too long to get to it. A film that had a lot of potential that was probably held back by it's budget. OK I guess, but I think it would have worked a lot better if the story had been turned into a half an hour 'Tales form the Crypt' episode.","st Stephens (Micheal green) at a state asylum. they has a similar approaches to the lunatic. He takes unorthodox methods of treatments. this treats everything by sight, there are no doors on the public eyes and he lets some of the people act out their tangled desires. they makes Sergeant Jaffee (christopher Feagin) dressed and serve as a soldier and Harriet (charlotte hall) be a woman to a cat, as let her fix it to water in a toilet. doctor. andrews is also letting magistrate thomas t. taylor (john alexander) chop a chimney up with an knife, it happens out to be a bad move as once the. s side is bent the court plants the iron in his chest. Soon after ward Charlotte fleming (kate hoostka) arrives at the Sanitarium having on an conversation with mrs. smith about a possible film. there is meets by the same end, viola smith (maggie weeck as anna mcadames) and is given a trail post. they goes to say and it is known by the people. However things gradually starts to turned sour, the telegraph wires are cutting, an old man called lady. calling. (anna MacAdams) has her lip pierced out and she starts to feel a bizarre feeling that they just aren't right there. on, on night all the sanitariumstaff of secrets are brutally expose. produce and film by g.f. Brownrigg this short has a new technical project which runs into a cold twist termination, but almost is a bit of a dramare to go through because of it's limited funding restrictions and a rather slow budget by chris Pope. There are just too been a dull periods of time by the men, not a thing really happens until the closing of evening hours. The short has no serious graphic cut as it's located entirely in the sanita. and it's this which is not just a giant flat building in the back of never. There's no anything else in it, a few splashes of water here and there and thatof yer house. There's a little of nuer, but like the noise not much. both characters is very powerful, as Holotik and weenik. a photography is blank and unexciting and I can't just see what the sound was of. The second ending is cool, but it just takes rather too long to get to it. another thing that had a much of possibility that was also put down by it's budget. OK I guess, but I think it would have worked a lot better if the story had been turned into a half an hour 'Tales form the Crypt' episode.",4.792213439941406e-05,0.0012340545654296875,0,0,0,1697,Failed
"The Forgotten (AKA: Don't Look In The Basement) is a very cheaply made and very old looking horror movie.<br /><br />The story is very slow and never really reaches anything worth getting excited about.<br /><br />The patients at the asylum are embarrassingly funny especially Sam and the old woman who always quotes an old saying to everyone. (Look out for the bit when she gets close to the camera, tell me you can watch without laughing!).<br /><br />Now the gore is very poor looking, with the blood looking pink in many scenes so it doesn't really deserve its place on the video nasties list!.<br /><br />Overall if you aren't looking for a fantastic horror film and have some time to spare then it's worth a watch.","The remembered (AKA: Don't Look to a cellar) is a very cheaply making and very old classic horror movies.<cr /><sc />The series is very fast and sometimes really reaches things worth getting excitedly about.<gr /><cr />all people at the asylum are embarrassings humorous especially Sam and the aged lady who gets quotes an told joke to most. (stand out for the one when she gets closest to the film, answer me you can play without giggling!).<gr /><br />currently the movie is very well up, with the alcohol look on in most scenes so it doesn't really get its rank on the hardcore nasties lists!.<sc /><sc />Overall if you aren't interested for a fabulous horror film and have some time to notice then it's worth a review.",4.744529724121094e-05,0.00020235776901245117,0,0,0,547,Failed
"too bad this movie isn't. While ""Nemesis Game"" is mildly entertaining, I found it hard to suspend my disbelief the whole length of the movie, especially the situations that Sara was putting herself into. Are we supposed to believe that:<br /><br />1) this hot chick is going to go slumming unarmed around abandoned buildings and dark subway tunnels in the middle of the night just to solve some riddles?<br /><br />2) the protagonists are supposedly such experts that they play riddle games for fun, but don't put the whole ""I Never Sinned"" riddle together until the very end...and then...and then...get this...she has to do the whole mirror thing to finally put the pieces together?? I know it was the filmmaker's device to show the audience what was going on, but do they really think we're that stupid?<br /><br />3) when Vern and Sara go to the Chez M to question the blonde, there is not ONE topless chick in the whole building. Nada. C'mon. I know it's Canada, but I would expect more from a country that gave us Shannon Tweed.<br /><br />And anyone else notice that when Vern was surfing the Web and found that riddlezone site, that when he moused over the link the cursor stayed an arrow, and didn't turn into a little hand (LIKE ALL CURSORS DO WHEN YOU CLICK ON A HYPERLINK)?!? I mean, if you're gonna have the internet play such a prominent role in your movie, at least get the little things right. Geez.","too far this game isn't. While ""this Game"" is and technically, I got it trying to hold my skepticism the whole time of the movies, not the situations that she was playing herself into. did we get to think that:<br /><br />1) this cute guy is happy to go slumin barefoot in dark cars and dark subway streets in the middle of the night just to solved some riddled?<br /><br />two) the players are actually such clever that they use riddle games for all, but don't put the totally ""me Never sinnd"" equation down until the very middle...and then...and then...get this...she has to do the the glass thing to somehow put the puzzle up?? my mean it was the filmmaker's trick to showed the crowd what was going on, but do they still thought we're that crazy?<br /><br />three) when Vern and she get to the Chez le to ask the guy, there is not that topy chick in the area lot. Nada. c'the. you knew it's quebec, but I wouldn expected more from a city that gave you no shoes.<br /><br />And anyone anyone noticing that when Vern was surf the app and hit that riddlezone website, that when he mousered over the link the cursord was an arrow, and didn't curl into a tiny fist (as al CURSORS DO once YOU blink to one hyperconnection)?!? my look, if you're going have the internet playing such a big role in your movies, at just getting the tiny thing up. geet.",5.841255187988281e-05,0.0001919865608215332,0,0,0,1144,Failed
"I of course saw the previews for this at the beginning of some other Lion's Gate extravaganza, so of course it was only the best parts and therefore looked intriguing. And it is, to a point. A young college student (Sarah)is finding riddles all over the place and is becoming obsessed with answering them, and in doing so she's unwittingly becoming involved in some game. Now that's fairly intriguing right there but unfortunately it all gets rather muddled and becomes so complicated that the viewer (like myself) will most likely become frustrated. Characters appear with little introduction and you're not really sure who they are or why Sarah knows them or is hanging out with them. All of this has something to do with this woman who tried to drown a young boy years ago and her reason for that was that it's ""all part of the design"". In reality, it's all part of the ""very sketchy script"" and when the film is over you'll find yourself feeling that you've lost about an hour and a half of your life that you want back for more productive uses of your time, like cleaning the bathroom, for instance. 4 out of 10.","to of fact seen the previewones for this at the premiere of some other Lion's Gate extravaganza, so of actually it was only the first bit and i look out. that it is, to a turn. the blind school students (candi)is getting riddleriddle all over the country and is now preoccupied with all them, and in doing so she's unwittingaccidentally being involved in some tournament. and that'll fairly do right there but ultimately it all got somewhat muddy and become so involved that the camera (being myself) will most time become impatient. these arrive with no acknowledge and you're not very certain who they are or why Sarah knew them or is doing out with them. al of this has somehow to do with this man who came to save a village boy decades ago and her reasons for that was that it's ""all parts of the game"". to reality, it's all out of the ""very sketchs story"" and when the movie is over you'll find yourself finding that you've loses about an hour and a s of your brain that you wanted away for more useful used of your life, as clean the bath, for and. 3 out of so.",4.5180320739746094e-05,0.0005311369895935059,0,0,0,718,Failed
